shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern,participating_entities
shape_000349,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:Unknown_Sequence,http://purl.uniprot.org/core/Unknown_Sequence,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:sequence -> uniprot.core:Unknown_Sequence,
shape_000350,uniprot.core:Ribosomal_Frameshifting,http://purl.uniprot.org/core/Ribosomal_Frameshifting,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,0,0,0.0,0.0,uniprot.core:Ribosomal_Frameshifting -> uniprot.core:sequence -> uniprot.core:External_Sequence,
shape_000351,uniprot.core:Ribosomal_Frameshifting,http://purl.uniprot.org/core/Ribosomal_Frameshifting,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,0,0,0.0,0.0,uniprot.core:Ribosomal_Frameshifting -> uniprot.core:sequence -> uniprot.core:Modified_Sequence,
shape_000352,uniprot.core:Ribosomal_Frameshifting,http://purl.uniprot.org/core/Ribosomal_Frameshifting,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:Simple_Sequence,http://purl.uniprot.org/core/Simple_Sequence,0,0,0.0,0.0,uniprot.core:Ribosomal_Frameshifting -> uniprot.core:sequence -> uniprot.core:Simple_Sequence,
shape_000353,uniprot.core:Ribosomal_Frameshifting,http://purl.uniprot.org/core/Ribosomal_Frameshifting,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:Unknown_Sequence,http://purl.uniprot.org/core/Unknown_Sequence,0,0,0.0,0.0,uniprot.core:Ribosomal_Frameshifting -> uniprot.core:sequence -> uniprot.core:Unknown_Sequence,
shape_000354,uniprot.core:Sequence_Caution_Annotation,http://purl.uniprot.org/core/Sequence_Caution_Annotation,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,0,0,0.0,0.0,uniprot.core:Sequence_Caution_Annotation -> uniprot.core:sequence -> uniprot.core:Modified_Sequence,
shape_000355,uniprot.core:Sequence_Conflict_Annotation,http://purl.uniprot.org/core/Sequence_Conflict_Annotation,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,0,0,0.0,0.0,uniprot.core:Sequence_Conflict_Annotation -> uniprot.core:sequence -> uniprot.core:External_Sequence,
shape_000356,uniprot.core:Sequence_Conflict_Annotation,http://purl.uniprot.org/core/Sequence_Conflict_Annotation,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,0,0,0.0,0.0,uniprot.core:Sequence_Conflict_Annotation -> uniprot.core:sequence -> uniprot.core:Modified_Sequence,
shape_000357,uniprot.core:Subcellular_Location_Annotation,http://purl.uniprot.org/core/Subcellular_Location_Annotation,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:Chain_Annotation,http://purl.uniprot.org/core/Chain_Annotation,0,0,0.0,0.0,uniprot.core:Subcellular_Location_Annotation -> uniprot.core:sequence -> uniprot.core:Chain_Annotation,
shape_000344,uniprot.core:Modified_Residue_Annotation,http://purl.uniprot.org/core/Modified_Residue_Annotation,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,0,0,0.0,0.0,uniprot.core:Modified_Residue_Annotation -> uniprot.core:sequence -> uniprot.core:Modified_Sequence,
shape_000414,uniprot.core:Submission_Citation,http://purl.uniprot.org/core/Submission_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Resource,Resource,0,0,0.0,0.0,uniprot.core:Submission_Citation -> uniprot.core:title -> Resource,
shape_000415,uniprot.core:Observation_Citation,http://purl.uniprot.org/core/Observation_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Resource,Resource,0,0,0.0,0.0,uniprot.core:Observation_Citation -> uniprot.core:title -> Resource,
shape_000416,uniprot.core:Patent_Citation,http://purl.uniprot.org/core/Patent_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Resource,Resource,0,0,0.0,0.0,uniprot.core:Patent_Citation -> uniprot.core:title -> Resource,
shape_000417,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Resource,Resource,0,0,0.0,0.0,uniprot.core:Thesis_Citation -> uniprot.core:title -> Resource,
shape_000418,uniprot.core:Observation_Citation,http://purl.uniprot.org/core/Observation_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Literal,Literal,0,0,0.0,0.0,uniprot.core:Observation_Citation -> uniprot.core:title -> Literal,
shape_000419,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Resource,Resource,0,0,0.0,0.0,uniprot.core:Electronic_Citation -> uniprot.core:title -> Resource,
shape_000420,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:volume,http://purl.uniprot.org/core/volume,Literal,Literal,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:volume -> Literal,
shape_000421,uniprot.core:Journal_Citation,http://purl.uniprot.org/core/Journal_Citation,uniprot.core:volume,http://purl.uniprot.org/core/volume,Resource,Resource,0,0,0.0,0.0,uniprot.core:Journal_Citation -> uniprot.core:volume -> Resource,
shape_000422,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:cardinality,http://www.w3.org/2002/07/owl#cardinality,Literal,Literal,0,0,0.0,0.0,owl:Restriction -> owl:cardinality -> Literal,
shape_000423,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,owl:deprecated,http://www.w3.org/2002/07/owl#deprecated,Literal,Literal,47,0,0.0,0.0,owl:DatatypeProperty -> owl:deprecated -> Literal,0.0
shape_000424,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:hasValue,http://www.w3.org/2002/07/owl#hasValue,Literal,Literal,0,0,0.0,0.0,owl:Restriction -> owl:hasValue -> Literal,
shape_000425,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:maxCardinality,http://www.w3.org/2002/07/owl#maxCardinality,Literal,Literal,0,0,0.0,0.0,owl:Restriction -> owl:maxCardinality -> Literal,
shape_000385,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:date,http://purl.uniprot.org/core/date,Resource,Resource,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:date -> Resource,
shape_000427,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:minCardinality,http://www.w3.org/2002/07/owl#minCardinality,Literal,Literal,0,0,0.0,0.0,owl:Restriction -> owl:minCardinality -> Literal,
shape_000428,owl:Ontology,http://www.w3.org/2002/07/owl#Ontology,owl:versionInfo,http://www.w3.org/2002/07/owl#versionInfo,Literal,Literal,0,0,0.0,0.0,owl:Ontology -> owl:versionInfo -> Literal,
shape_000429,rdf:List,http://www.w3.org/1999/02/22-rdf-syntax-ns#List,rdf:first,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,Literal,Literal,0,0,0.0,0.0,rdf:List -> rdf:first -> Literal,
shape_000430,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:comment -> Literal,
shape_000431,owl:Class,http://www.w3.org/2002/07/owl#Class,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,2,0,0.0,0.0,owl:Class -> rdfs:comment -> Literal,0.0
shape_000432,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,47,0,0.0,0.0,owl:DatatypeProperty -> rdfs:comment -> Literal,0.0
shape_000433,owl:FunctionalProperty,http://www.w3.org/2002/07/owl#FunctionalProperty,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,owl:FunctionalProperty -> rdfs:comment -> Literal,
shape_000434,owl:NamedIndividual,http://www.w3.org/2002/07/owl#NamedIndividual,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,owl:NamedIndividual -> rdfs:comment -> Literal,
shape_000435,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,22,0,0.0,0.0,owl:ObjectProperty -> rdfs:comment -> Literal,0.0
shape_000436,owl:Ontology,http://www.w3.org/2002/07/owl#Ontology,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,owl:Ontology -> rdfs:comment -> Literal,
shape_000437,owl:Thing,http://www.w3.org/2002/07/owl#Thing,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,owl:Thing -> rdfs:comment -> Literal,
shape_000438,uniprot.core:Mass_Measurement_Method,http://purl.uniprot.org/core/Mass_Measurement_Method,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Mass_Measurement_Method -> rdfs:comment -> Literal,
shape_000439,uniprot.core:Protein_Existence,http://purl.uniprot.org/core/Protein_Existence,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,uniprot.core:Protein_Existence -> rdfs:comment -> Literal,
shape_000426,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:maxQualifiedCardinality,http://www.w3.org/2002/07/owl#maxQualifiedCardinality,Literal,Literal,0,0,0.0,0.0,owl:Restriction -> owl:maxQualifiedCardinality -> Literal,
shape_000386,uniprot.core:Patent_Citation,http://purl.uniprot.org/core/Patent_Citation,uniprot.core:date,http://purl.uniprot.org/core/date,Resource,Resource,0,0,0.0,0.0,uniprot.core:Patent_Citation -> uniprot.core:date -> Resource,
shape_000387,uniprot.core:Patent_Citation,http://purl.uniprot.org/core/Patent_Citation,uniprot.core:date,http://purl.uniprot.org/core/date,Literal,Literal,0,0,0.0,0.0,uniprot.core:Patent_Citation -> uniprot.core:date -> Literal,
shape_000388,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,uniprot.core:date,http://purl.uniprot.org/core/date,Resource,Resource,0,0,0.0,0.0,uniprot.core:Electronic_Citation -> uniprot.core:date -> Resource,
shape_000389,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,uniprot.core:date,http://purl.uniprot.org/core/date,Resource,Resource,0,0,0.0,0.0,uniprot.core:Thesis_Citation -> uniprot.core:date -> Resource,
shape_000390,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:editor,http://purl.uniprot.org/core/editor,Literal,Literal,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:editor -> Literal,
shape_000391,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:editor,http://purl.uniprot.org/core/editor,Resource,Resource,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:editor -> Resource,
shape_000392,uniprot.core:Journal_Citation,http://purl.uniprot.org/core/Journal_Citation,uniprot.core:group,http://purl.uniprot.org/core/group,Literal,Literal,0,0,0.0,0.0,uniprot.core:Journal_Citation -> uniprot.core:group -> Literal,
shape_000393,uniprot.core:Observation_Citation,http://purl.uniprot.org/core/Observation_Citation,uniprot.core:group,http://purl.uniprot.org/core/group,Literal,Literal,0,0,0.0,0.0,uniprot.core:Observation_Citation -> uniprot.core:group -> Literal,
shape_000394,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:group,http://purl.uniprot.org/core/group,Resource,Resource,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:group -> Resource,
shape_000395,uniprot.core:Submission_Citation,http://purl.uniprot.org/core/Submission_Citation,uniprot.core:group,http://purl.uniprot.org/core/group,Resource,Resource,0,0,0.0,0.0,uniprot.core:Submission_Citation -> uniprot.core:group -> Resource,
shape_000396,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,uniprot.core:institution,http://purl.uniprot.org/core/institution,Literal,Literal,0,0,0.0,0.0,uniprot.core:Thesis_Citation -> uniprot.core:institution -> Literal,
shape_000397,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,uniprot.core:institution,http://purl.uniprot.org/core/institution,Resource,Resource,0,0,0.0,0.0,uniprot.core:Thesis_Citation -> uniprot.core:institution -> Resource,
shape_000398,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:name,http://purl.uniprot.org/core/name,Literal,Literal,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:name -> Literal,
shape_000413,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Resource,Resource,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:title -> Resource,
shape_000400,uniprot.core:Journal_Citation,http://purl.uniprot.org/core/Journal_Citation,uniprot.core:name,http://purl.uniprot.org/core/name,Resource,Resource,0,0,0.0,0.0,uniprot.core:Journal_Citation -> uniprot.core:name -> Resource,
shape_000401,uniprot.core:Strain,http://purl.uniprot.org/core/Strain,uniprot.core:name,http://purl.uniprot.org/core/name,Resource,Resource,0,0,0.0,0.0,uniprot.core:Strain -> uniprot.core:name -> Resource,
shape_000402,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,uniprot.core:name,http://purl.uniprot.org/core/name,Resource,Resource,0,0,0.0,0.0,uniprot.core:Electronic_Citation -> uniprot.core:name -> Resource,
shape_000403,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,uniprot.core:name,http://purl.uniprot.org/core/name,Resource,Resource,0,0,0.0,0.0,uniprot.core:External_Sequence -> uniprot.core:name -> Resource,
shape_000404,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,uniprot.core:name,http://purl.uniprot.org/core/name,Resource,Resource,0,0,0.0,0.0,uniprot.core:Modified_Sequence -> uniprot.core:name -> Resource,
shape_000405,uniprot.core:Simple_Sequence,http://purl.uniprot.org/core/Simple_Sequence,uniprot.core:name,http://purl.uniprot.org/core/name,Resource,Resource,0,0,0.0,0.0,uniprot.core:Simple_Sequence -> uniprot.core:name -> Resource,
shape_000406,uniprot.core:Unknown_Sequence,http://purl.uniprot.org/core/Unknown_Sequence,uniprot.core:name,http://purl.uniprot.org/core/name,Resource,Resource,0,0,0.0,0.0,uniprot.core:Unknown_Sequence -> uniprot.core:name -> Resource,
shape_000407,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:pages,http://purl.uniprot.org/core/pages,Literal,Literal,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:pages -> Literal,
shape_000408,uniprot.core:Journal_Citation,http://purl.uniprot.org/core/Journal_Citation,uniprot.core:pages,http://purl.uniprot.org/core/pages,Resource,Resource,0,0,0.0,0.0,uniprot.core:Journal_Citation -> uniprot.core:pages -> Resource,
shape_000409,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:pages,http://purl.uniprot.org/core/pages,Resource,Resource,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:pages -> Resource,
shape_000410,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Literal,Literal,0,0,0.0,0.0,uniprot.core:Electronic_Citation -> uniprot.core:title -> Literal,
shape_000411,uniprot.core:Submission_Citation,http://purl.uniprot.org/core/Submission_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Literal,Literal,0,0,0.0,0.0,uniprot.core:Submission_Citation -> uniprot.core:title -> Literal,
shape_000412,uniprot.core:Journal_Citation,http://purl.uniprot.org/core/Journal_Citation,uniprot.core:title,http://purl.uniprot.org/core/title,Resource,Resource,0,0,0.0,0.0,uniprot.core:Journal_Citation -> uniprot.core:title -> Resource,
shape_000399,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,uniprot.core:name,http://purl.uniprot.org/core/name,Literal,Literal,0,0,0.0,0.0,uniprot.core:Electronic_Citation -> uniprot.core:name -> Literal,
shape_000248,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Tissue,http://purl.uniprot.org/core/Tissue,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Tissue,
shape_000249,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Topological_Domain_Annotation,http://purl.uniprot.org/core/Topological_Domain_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Topological_Domain_Annotation,
shape_000250,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Transit_Peptide_Annotation,http://purl.uniprot.org/core/Transit_Peptide_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Transit_Peptide_Annotation,
shape_000251,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Transmembrane_Annotation,http://purl.uniprot.org/core/Transmembrane_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Transmembrane_Annotation,
shape_000252,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Turn_Annotation,http://purl.uniprot.org/core/Turn_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Turn_Annotation,
shape_000253,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Zinc_Finger_Annotation,http://purl.uniprot.org/core/Zinc_Finger_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Zinc_Finger_Annotation,
shape_000254,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,Resource,Resource,0,0,0.0,0.0,rdf:Statement -> rdf:object -> Resource,
shape_000255,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,Resource,Resource,0,0,0.0,0.0,uniprot.core:Citation_Statement -> rdf:object -> Resource,
shape_000256,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,0,0,0.0,0.0,uniprot.core:Citation_Statement -> rdf:object -> uniprot.core:Book_Citation,
shape_000257,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,0,0,0.0,0.0,uniprot.core:Citation_Statement -> rdf:object -> uniprot.core:Electronic_Citation,
shape_000258,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Observation_Citation,http://purl.uniprot.org/core/Observation_Citation,0,0,0.0,0.0,uniprot.core:Citation_Statement -> rdf:object -> uniprot.core:Observation_Citation,
shape_000259,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Patent_Citation,http://purl.uniprot.org/core/Patent_Citation,0,0,0.0,0.0,uniprot.core:Citation_Statement -> rdf:object -> uniprot.core:Patent_Citation,
shape_000330,uniprot.core:Cofactor_Annotation,http://purl.uniprot.org/core/Cofactor_Annotation,uniprot.core:sequence,http://purl.uniprot.org/core/sequence,uniprot.core:Simple_Sequence,http://purl.uniprot.org/core/Simple_Sequence,0,0,0.0,0.0,uniprot.core:Cofactor_Annotation -> uniprot.core:sequence -> uniprot.core:Simple_Sequence,
shape_000261,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,0,0,0.0,0.0,uniprot.core:Citation_Statement -> rdf:object -> uniprot.core:Thesis_Citation,
shape_000262,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uniprot.core:context,http://purl.uniprot.org/core/context,uniprot.core:Plasmid,http://purl.uniprot.org/core/Plasmid,0,0,0.0,0.0,rdf:Statement -> uniprot.core:context -> uniprot.core:Plasmid,
shape_000263,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uniprot.core:context,http://purl.uniprot.org/core/context,uniprot.core:Strain,http://purl.uniprot.org/core/Strain,0,0,0.0,0.0,rdf:Statement -> uniprot.core:context -> uniprot.core:Strain,
shape_000264,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uniprot.core:context,http://purl.uniprot.org/core/context,uniprot.core:Tissue,http://purl.uniprot.org/core/Tissue,0,0,0.0,0.0,rdf:Statement -> uniprot.core:context -> uniprot.core:Tissue,
shape_000265,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uniprot.core:context,http://purl.uniprot.org/core/context,uniprot.core:Transposon,http://purl.uniprot.org/core/Transposon,0,0,0.0,0.0,rdf:Statement -> uniprot.core:context -> uniprot.core:Transposon,
shape_000266,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,uniprot.core:context,http://purl.uniprot.org/core/context,uniprot.core:Plasmid,http://purl.uniprot.org/core/Plasmid,0,0,0.0,0.0,uniprot.core:Citation_Statement -> uniprot.core:context -> uniprot.core:Plasmid,
shape_000267,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,uniprot.core:context,http://purl.uniprot.org/core/context,uniprot.core:Strain,http://purl.uniprot.org/core/Strain,0,0,0.0,0.0,uniprot.core:Citation_Statement -> uniprot.core:context -> uniprot.core:Strain,
shape_000268,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,uniprot.core:context,http://purl.uniprot.org/core/context,uniprot.core:Tissue,http://purl.uniprot.org/core/Tissue,0,0,0.0,0.0,uniprot.core:Citation_Statement -> uniprot.core:context -> uniprot.core:Tissue,
shape_000269,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,uniprot.core:context,http://purl.uniprot.org/core/context,uniprot.core:Transposon,http://purl.uniprot.org/core/Transposon,0,0,0.0,0.0,uniprot.core:Citation_Statement -> uniprot.core:context -> uniprot.core:Transposon,
shape_000270,uniprot.core:Active_Site_Annotation,http://purl.uniprot.org/core/Active_Site_Annotation,uniprot.core:range,http://purl.uniprot.org/core/range,faldo:Region,http://biohackathon.org/resource/faldo#Region,0,0,0.0,0.0,uniprot.core:Active_Site_Annotation -> uniprot.core:range -> faldo:Region,
shape_000271,uniprot.core:Alternative_Sequence_Annotation,http://purl.uniprot.org/core/Alternative_Sequence_Annotation,uniprot.core:range,http://purl.uniprot.org/core/range,faldo:Region,http://biohackathon.org/resource/faldo#Region,0,0,0.0,0.0,uniprot.core:Alternative_Sequence_Annotation -> uniprot.core:range -> faldo:Region,
shape_000272,uniprot.core:Beta_Strand_Annotation,http://purl.uniprot.org/core/Beta_Strand_Annotation,uniprot.core:range,http://purl.uniprot.org/core/range,faldo:Region,http://biohackathon.org/resource/faldo#Region,0,0,0.0,0.0,uniprot.core:Beta_Strand_Annotation -> uniprot.core:range -> faldo:Region,
shape_000273,uniprot.core:Binding_Site_Annotation,http://purl.uniprot.org/core/Binding_Site_Annotation,uniprot.core:range,http://purl.uniprot.org/core/range,faldo:Region,http://biohackathon.org/resource/faldo#Region,0,0,0.0,0.0,uniprot.core:Binding_Site_Annotation -> uniprot.core:range -> faldo:Region,
shape_000260,uniprot.core:Citation_Statement,http://purl.uniprot.org/core/Citation_Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Submission_Citation,http://purl.uniprot.org/core/Submission_Citation,0,0,0.0,0.0,uniprot.core:Citation_Statement -> rdf:object -> uniprot.core:Submission_Citation,
shape_000220,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Lipidation_Annotation,http://purl.uniprot.org/core/Lipidation_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Lipidation_Annotation,
shape_000221,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Mass_Spectrometry_Annotation,http://purl.uniprot.org/core/Mass_Spectrometry_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Mass_Spectrometry_Annotation,
shape_000222,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Metal_Binding_Annotation,http://purl.uniprot.org/core/Metal_Binding_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Metal_Binding_Annotation,
shape_000223,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Modified_Residue_Annotation,http://purl.uniprot.org/core/Modified_Residue_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Modified_Residue_Annotation,
shape_000224,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Motif_Annotation,http://purl.uniprot.org/core/Motif_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Motif_Annotation,
shape_000225,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Mutagenesis_Annotation,http://purl.uniprot.org/core/Mutagenesis_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Mutagenesis_Annotation,
shape_000226,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:NP_Binding_Annotation,http://purl.uniprot.org/core/NP_Binding_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:NP_Binding_Annotation,
